	0	Library Name	Location Name	Classification Code	Circ Desk Code	Loan Date	 DESCRIPTOR_IDOF(Loan Date)	Loans	Renewals	Returns
941	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	9	6	0
942	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	2	0	0
943	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	5	0	1
944	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	2	0	0
945	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	2	0	0
946	0	Theology Library	DVD	DS	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	2	0	0
947	0	Theology Library	aOpen Stacks	GN	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	1	0
948	0	Theology Library	aOpen Stacks	JA	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
949	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	2	0	0
950	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	0
951	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	2	0	1
952	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	1
953	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	2	0	1
954	0	Theology Library	Oversize	BX	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	0
955	0	Theology Library	aOpen Stacks	N	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	0
956	0	Theology Library	aOpen Stacks	PQ	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	0
957	0	Theology Library	aOpen Stacks	RC	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	2	0	0
958	0	Theology Library	aOpen Stacks	BF	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	2	0	0
959	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	3	0	3
960	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	2	0	0
961	0	Theology Library	aOpen Stacks	BM	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
962	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	2	0	0
963	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	27	0	0
964	0	Theology Library	Storage	BS	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	3	0	3
965	0	Theology Library	DVD	BT	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
966	0	Theology Library	Shaw Center	BT	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
967	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
968	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	23	0	4
969	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	7	0	4
970	0	Theology Library	aOpen Stacks	CB	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
971	0	Theology Library	aOpen Stacks	HV	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
972	0	Theology Library	aOpen Stacks	QH	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
973	0	Theology Library	aOpen Stacks	RC	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
974	0	Theology Library	aOpen Stacks	RJ	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
975	0	Theology Library	aOpen Stacks	BF	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
976	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	5	0	0
977	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	5	0	0
978	0	Theology Library	aOpen Stacks	BM	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	0
979	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	0
980	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	3	0	0
981	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	7	0	2
982	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	5	0	0
983	0	Theology Library	Shaw Center	BX	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
984	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	4	0	0
985	0	Theology Library	aOpen Stacks	GN	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
986	0	Theology Library	aOpen Stacks	JC	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
987	0	Theology Library	aOpen Stacks	ML	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	3	0	0
988	0	Theology Library	aOpen Stacks	QH	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
989	0	Theology Library	aOpen Stacks	RG	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
990	0	Theology Library	Oversize	B	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	2	0	2
991	0	Theology Library	aOpen Stacks	BF	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
992	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	3	0	0
993	0	Theology Library	aOpen Stacks	BQ	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
994	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
995	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
996	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	8	0	2
997	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
998	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	2	0	0
999	0	Theology Library	aOpen Stacks	HV	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
